0.018594425,0.008794661,0.0052139773,0.0052767964,0.006470357,0.01193561,0.019348253,0.028896742,0.025755791,0.02085591,0.02079309,0.058861405,0.15874362,0.22928935,0.29807618,0.3880958,0.3798037,0.30498627,0.3226384,0.2529093,0.24800943,0.21056929,0.1718728,0.12356498,0.102394976,0.13776207,0.18820573,0.2066117,0.10358854,0.035367098,0.00565371,0.017966235,0.02251456,0.0047366694,0.0038139417,0.004613639,0.0051057604,0.007935459,0.012118492,0.030388502,0.11546401,0.22588377,0.27860227,0.43921843,0.3815787,0.3491602,0.317972,0.2555956,0.21905558,0.18663707,0.1810392,0.11927795,0.09251884,0.0874746,0.12075432,0.11491037,0.14874372,0.15993948,0.080215804,0.033525776,0.007135762,0.0047366694,0.004675154,0.016116979,0.015645713,0.004870261,0.0042614783,0.0049920175,0.03677047,0.24765277,0.3186977,0.33738732,0.42407796,0.4055101,0.34627554,0.26220268,0.18172161,0.15998808,0.1453773,0.11098107,0.09162179,0.079141736,0.080237545,0.10044913,0.110676676,0.10215372,0.12863576,0.13910682,0.07110581,0.03792716,0.01053194,0.004139722,0.004809383,0.0057225567,0.0068183653,0.010227548,139.22081801470594,0.9634648329172155,0.041348312648196,0.5201930534091974,0.0275115966796875,0.016396288,0.0046056984,0.009088579,0.005096973,0.0054654293,0.008290257,0.016396288,0.06755025,0.22260876,0.26178792,0.36716628,0.44134876,0.35709518,0.33431232,0.25877884,0.23200439,0.18680714,0.18379807,0.13737264,0.097149536,0.07762137,0.08744687,0.12650318,0.12337131,0.15530416,0.12447668,0.0692083,0.017992929,0.004912745,0.0047285175,0.004667108,0.015168101,1
0.2597634,0.5038613,0.56056863,0.3198145,0.31912744,0.19861296,0.17580178,0.24968618,0.112498485,0.09000795,0.06829611,0.036094792,0.016535811,0.010855921,0.0067792246,0.0077411416,0.00558828,0.007191475,0.0067792246,0.006550197,0.0063669747,0.006962447,0.0055424743,0.004809585,0.0038934737,0.0045805573,0.002565112,0.00279414,0.0015115839,0.00045805573,0.00022902786,4.5805573e-05,0.03962696,0.17412552,0.4456285,0.46381027,0.32109493,0.3553606,0.29714394,0.22768019,0.3244166,0.13315824,0.11520956,0.08286697,0.061246965,0.039160762,0.031293646,0.03385774,0.032750517,0.03146847,0.04020971,0.043065183,0.04632858,0.05576912,0.060780764,0.06893925,0.07057095,0.07412573,0.051689874,0.026456824,0.019988306,0.017773857,0.017191108,0.016316984,0.0204638,0.07972988,0.16978274,0.3445448,0.36209387,0.38298273,0.33379674,0.38644397,0.3007632,0.26870123,0.28904358,0.10990942,0.07887975,0.05459037,0.037891425,0.035705384,0.033822957,0.03285138,0.036980573,0.048821647,0.055197608,0.059508972,0.057444375,0.056412075,0.050279006,0.055501223,0.06181646,0.063638166,0.057140756,0.027811335,0.016213158,0.010808772,78.3211243872549,0.9867965413011838,0.04673478881029027,0.4825639151289834,0.0627899169921875,0.034452055,0.14489785,0.36719564,0.42309234,0.39889386,0.3550085,0.35957867,0.24579315,0.29102612,0.20864587,0.10903958,0.08243884,0.06708776,0.042889293,0.038494896,0.034510646,0.034510646,0.04927581,0.05495923,0.054431904,0.056072477,0.064626895,0.07183371,0.068669744,0.061462935,0.03497938,0.02038999,0.016347148,0.017226027,0.014999534,0.013066,0.003984251,1
0.030424293,0.01223209,0.00630663,0.0051284684,0.005059165,0.008420391,0.009771812,0.0077273543,0.008489694,0.013548859,0.03233014,0.054957777,0.023528581,0.0118509205,0.004643343,0.0036730922,0.0025295825,0.0029454043,0.0020791087,0.0020791087,0.0031879668,0.005059165,0.032607358,0.37427422,0.7605727,0.48838267,0.13815679,0.09806463,0.0736351,0.03191432,0.014553762,0.002806797,0.051250257,0.009810763,0.008102422,0.0061988407,0.0077607534,0.006979797,0.009664334,0.030408485,0.05686338,0.04773595,0.04031687,0.02757752,0.0154238865,0.008785758,0.005710743,0.004880977,0.0036607326,0.0037095423,0.0056131235,0.20500103,0.50400966,0.20788081,0.35553035,0.5251931,0.3867686,0.22828329,0.13451973,0.11631368,0.094154045,0.055496708,0.030457295,0.0047345473,0.06821979,0.012872778,0.0131693855,0.036482755,0.041821696,0.046389457,0.04152509,0.03624547,0.028770955,0.020821866,0.015304961,0.013406672,0.009135519,0.12599899,0.43500498,0.36399707,0.12884642,0.014415138,0.023787944,0.103456795,0.20590512,0.4585556,0.2917434,0.29708236,0.26552328,0.22079483,0.16900711,0.15862584,0.113956705,0.07569431,0.036898006,0.014237173,156.46299019607847,0.9630885180194588,0.06296478874352925,0.5797712127035812,0.0433502197265625,0.05618636,0.009753495,0.008508368,0.0076264036,0.008715889,0.009597855,0.024954421,0.05603072,0.050479528,0.040726032,0.03154322,0.021997245,0.014111441,0.008248967,0.0058624735,0.0050842687,0.0041504237,0.006640678,0.34723482,0.4375584,0.13421433,0.16181464,0.4623572,0.4389073,0.34510773,0.22526424,0.15309875,0.12674356,0.10012897,0.05940294,0.032217663,0.005758713,1
0.1881562,0.17436051,0.19168109,0.171808,0.14190722,0.1076307,0.07420501,0.06569666,0.055182762,0.065149695,0.057492174,0.055790503,0.047099825,0.076149784,0.056033596,0.05572973,0.048011433,0.071470186,0.07396192,0.10477432,0.18706228,0.38785946,0.45410308,0.46844575,0.34069887,0.21307354,0.04454732,0.0046188217,0.0001823219,0.0,0.0,0.0,5.7038458e-05,0.0005133461,0.0012548461,0.008955038,0.025039883,0.041980304,0.05589769,0.079340495,0.09131857,0.09325788,0.097478725,0.10135734,0.11259392,0.11744218,0.12200526,0.123545304,0.13187292,0.09884765,0.08002496,0.105578184,0.11236576,0.1606203,0.34411302,0.46623236,0.48568246,0.4522009,0.18383496,0.03952765,0.004962346,0.00017111537,0.0,0.0,0.040815897,0.054136567,0.089089096,0.12916495,0.1296773,0.12916495,0.12637559,0.117153585,0.1057684,0.08692591,0.06722953,0.050948717,0.043434493,0.037514195,0.04468686,0.043149862,0.05146105,0.059259903,0.074402206,0.055559717,0.05453505,0.08254261,0.10303595,0.23026542,0.40525576,0.5748951,0.49240938,0.21944949,0.03170775,0.00068311126,0.0,0.0,115.69286151960785,0.9822534036395034,0.034959411938488484,0.3454870579351343,0.0693817138671875,0.000117207244,0.0024027484,0.022269376,0.04154997,0.06452259,0.09265233,0.11029202,0.111171074,0.117383055,0.11662121,0.12271599,0.11556634,0.10777206,0.08538548,0.08591291,0.073899165,0.1067758,0.07149642,0.066222094,0.09265233,0.10144287,0.12886937,0.2766677,0.446794,0.4870547,0.48810956,0.24994445,0.049402855,0.0047468934,0.00023441449,0.0,0.0,1
0.38522267,0.34875777,0.20963776,0.21595171,0.2280121,0.23773134,0.27072003,0.2737706,0.24525134,0.21268833,0.22332983,0.18870945,0.1677102,0.15997738,0.16160907,0.15990643,0.13571472,0.1350053,0.11975247,0.10393208,0.08789887,0.06526793,0.04966038,0.03916076,0.037387174,0.03362717,0.036039248,0.0408634,0.05292378,0.016387926,0.0025539624,0.0041856607,0.03102825,0.064377815,0.06739552,0.08704933,0.17355701,0.20976955,0.27925426,0.28683722,0.25898144,0.27004635,0.29086083,0.2949618,0.24474403,0.18671115,0.17046194,0.16303372,0.17015243,0.16744423,0.15475437,0.14972484,0.16744423,0.18469934,0.17510456,0.15978388,0.14384419,0.108869694,0.095251314,0.07706767,0.05656272,0.06182437,0.0983464,0.021046594,0.018412657,0.032799874,0.06895428,0.09251055,0.13843037,0.1774175,0.24942814,0.2957207,0.33925506,0.3458896,0.28729707,0.23123911,0.21088828,0.21014284,0.20499921,0.19292289,0.17920658,0.1719757,0.18062295,0.17883386,0.18770474,0.16176301,0.110848665,0.0925851,0.08833603,0.07059427,0.06656884,0.08259605,0.09221237,0.041148935,0.03921076,0.04487619,174.69601715686275,0.9738522644788911,0.02206703448761229,0.3236175613439912,0.046539306640625,0.02310709,0.06660279,0.06788652,0.0937876,0.16907443,0.25780264,0.2938225,0.3129274,0.2834772,0.27056438,0.28906515,0.27192363,0.2197439,0.18289337,0.16680902,0.16688454,0.17111328,0.17390728,0.15215944,0.17194393,0.18213823,0.169452,0.14657144,0.12897682,0.10858822,0.09439171,0.07339899,0.05384103,0.05542681,0.09174874,0.03292383,0.0058900425,1
0.09888833,0.18618286,0.3313782,0.35879412,0.32169396,0.31248713,0.26358855,0.18672843,0.1002523,0.048898574,0.024142392,0.015003746,0.016094927,0.02475618,0.023528602,0.021482637,0.024824379,0.0355316,0.059605792,0.07986085,0.13448812,0.09561478,0.10236647,0.08974968,0.15160604,0.18052234,0.13407893,0.14492255,0.23774117,0.24005994,0.3536792,0.0709268,0.061495896,0.1437383,0.17891067,0.24642976,0.29818445,0.33127475,0.3198233,0.27899954,0.20270595,0.1375664,0.08090391,0.053985514,0.034056976,0.041418638,0.029149204,0.04751618,0.116522454,0.14180493,0.13228682,0.12135587,0.09480927,0.117340416,0.12983294,0.13682279,0.23505263,0.24152197,0.10142733,0.17080541,0.28926122,0.23430903,0.1121352,0.011823274,0.017662907,0.088854454,0.18372509,0.28013834,0.273428,0.27304232,0.26918578,0.2475121,0.17801742,0.13011932,0.08715758,0.07543372,0.1290395,0.11739277,0.11561877,0.15264146,0.19151528,0.13528708,0.12950228,0.10188952,0.12695697,0.2162742,0.20154226,0.14477414,0.15387554,0.3015035,0.27180824,0.20408757,0.16228278,0.06293857,0.015811773,0.015811773,324.31865808823534,0.9716687287495703,0.0264997843489202,0.3670268938323849,0.0733489990234375,0.030948669,0.086988896,0.13717201,0.23153654,0.2849736,0.3298781,0.35554814,0.31129444,0.22235316,0.14736773,0.07462389,0.048230752,0.040348966,0.038685836,0.040276654,0.09248445,0.123577744,0.11251432,0.12697631,0.10065548,0.07643164,0.08351802,0.13355651,0.22705331,0.27282554,0.16182972,0.091110565,0.24173224,0.27716413,0.17296545,0.052063182,0.0122203855,1
0.17184526,0.12886529,0.17744161,0.31070936,0.36413583,0.2624315,0.22325706,0.22542098,0.25922292,0.2524327,0.1513253,0.13729712,0.13020842,0.10327131,0.10991231,0.10849457,0.100883536,0.080736674,0.05820204,0.055814266,0.052157983,0.07357335,0.13319314,0.2537012,0.32488677,0.21997386,0.07446876,0.05297878,0.100286596,0.08984008,0.06558923,0.037607472,0.1747795,0.14711656,0.21427685,0.27899632,0.20229451,0.27588978,0.34526902,0.34482524,0.26886308,0.20103711,0.19778264,0.18572633,0.12655427,0.08698294,0.06331411,0.055917606,0.052589174,0.05628743,0.050592117,0.06538513,0.11827017,0.23816758,0.25554937,0.19600748,0.1542172,0.07736748,0.050222293,0.02559192,0.03823995,0.08335865,0.10776713,0.10813695,0.30021715,0.34016365,0.27897057,0.2823904,0.2320389,0.23313034,0.2583061,0.23815092,0.2009694,0.16014977,0.14341444,0.12915304,0.13140868,0.09626449,0.048241388,0.04343908,0.045330897,0.055153806,0.08440424,0.18270607,0.31295055,0.22498095,0.115546495,0.033979982,0.05886468,0.08746026,0.07203465,0.025321271,0.022119733,0.03965544,0.12667912,0.16495208,476.2607230392157,0.953250719825948,0.02671074942580279,0.36902753819875206,0.1093597412109375,0.16791156,0.1466301,0.21281475,0.29940328,0.24550484,0.3193684,0.34335575,0.32156235,0.25274494,0.17807694,0.16681458,0.18107536,0.11606082,0.068305485,0.05821324,0.056019276,0.057555053,0.05982215,0.050680626,0.072474025,0.12893209,0.27709797,0.2265636,0.20052853,0.10311642,0.07517992,0.0479016,0.02347544,0.03429901,0.07934845,0.1155489,0.106407374,1
0.03665631,0.054254256,0.10303198,0.14217098,0.1536352,0.13873902,0.11880441,0.10580675,0.09185983,0.07900822,0.07601438,0.08222112,0.1006223,0.11361995,0.13194811,0.1539273,0.17313169,0.21029915,0.28112906,0.31888068,0.31449944,0.30778155,0.33041793,0.31559476,0.174227,0.08988828,0.05023813,0.038481824,0.0408915,0.2432314,0.21154049,0.0029208213,0.024180636,0.035543457,0.07704546,0.122773886,0.14737023,0.13870955,0.12249675,0.111064635,0.08619115,0.070394054,0.051894832,0.058684807,0.06769192,0.077461176,0.087715425,0.10094896,0.11224249,0.13088028,0.15741663,0.19517723,0.26965913,0.3246718,0.31358612,0.2783891,0.27540982,0.2970269,0.21942714,0.43081716,0.13136528,0.00921497,0.006374265,0.0088685425,0.020522324,0.027476734,0.05931702,0.09838443,0.12933837,0.1442699,0.12592936,0.12633844,0.09470269,0.06879411,0.05093082,0.04547638,0.05270351,0.06238514,0.070362255,0.08188476,0.10417978,0.11992947,0.15538332,0.19499618,0.24579063,0.2874489,0.28506258,0.27094924,0.2560859,0.52485335,0.28513077,0.208155,0.14754257,0.07568034,0.031772103,0.016499676,317.17290134803926,0.9597968219409293,0.030033183896085384,0.25990414682327656,0.1061553955078125,0.022849578,0.033260334,0.07071201,0.11499152,0.14182964,0.1375707,0.121481344,0.112219825,0.08450288,0.069765575,0.050363716,0.054893073,0.062261723,0.07071201,0.084097266,0.09734732,0.11080018,0.13398777,0.15467407,0.19760154,0.27656102,0.31597316,0.311241,0.2407318,0.24573438,0.29197437,0.25905204,0.47997636,0.055028275,0.012100813,0.007165844,0.0089235045,1
0.1099448,0.050625954,0.07413729,0.03869012,0.043599576,0.038014505,0.021214256,0.012206079,0.02089897,0.038284753,0.061931215,0.103368826,0.24331085,0.2565979,0.10296346,0.08751444,0.06575969,0.04031159,0.02959186,0.024772486,0.010809813,0.0068462146,0.010089158,0.010899894,0.017656026,0.15894929,0.56048876,0.6831351,0.02094401,0.00355823,0.0032429437,0.0014413083,0.1289611,0.05967106,0.06262755,0.037768073,0.034145337,0.012242353,0.0101603195,0.009993757,0.012783681,0.018321889,0.029564865,0.08323967,0.1405372,0.18767443,0.2138664,0.13995424,0.06987302,0.059046447,0.033937134,0.0067041456,0.005663129,0.0061628167,0.0060795355,0.0063710203,0.0083281305,0.23589431,0.85009396,0.23676877,0.011950868,0.0015823449,0.0026233613,0.0063710203,0.20443514,0.110876195,0.07858493,0.023318293,0.015659835,0.0126878945,0.012344979,0.0153169185,0.018688926,0.028061965,0.034691676,0.088643804,0.1258502,0.2016918,0.2525577,0.1973482,0.16808604,0.0863577,0.049037,0.027776202,0.02514718,0.030976752,0.022289544,0.12819347,0.25575826,0.41732886,0.5643256,0.36423403,0.1417958,0.021375103,0.007144085,0.014974002,298.6757506127451,0.9689066548692605,0.08784130887925666,0.6374591323011403,0.0641937255859375,0.13093801,0.0715185,0.071204826,0.047454946,0.026617788,0.010754662,0.010530607,0.010530607,0.013040028,0.019627258,0.028499855,0.077792056,0.14048277,0.18856508,0.23566154,0.14980347,0.090832084,0.06596193,0.03907527,0.020702723,0.008558919,0.0066768527,0.006497608,0.0066768527,0.018282926,0.33608317,0.7866139,0.28535703,0.019492825,0.0028230988,0.0031815874,0.006900908,1
0.08156054,0.13676971,0.14503415,0.1719952,0.17050488,0.20606907,0.30524236,0.30591977,0.3592322,0.31967124,0.30558106,0.3009069,0.2533525,0.2205657,0.19319822,0.16894683,0.15106313,0.13243426,0.107573204,0.08366052,0.06997678,0.055480134,0.040644787,0.032380346,0.026690077,0.02323527,0.018899826,0.017003069,0.011583764,0.0120579535,0.00724832,0.0050128573,0.0058921776,0.027388914,0.0489504,0.0652672,0.073231354,0.14413173,0.21399613,0.19243464,0.25938532,0.31390414,0.35676813,0.3729554,0.34945145,0.3150049,0.25083843,0.20551398,0.18550648,0.15902404,0.14387274,0.1272322,0.101721,0.08261999,0.07336085,0.05225261,0.03677755,0.031079618,0.020396,0.012949841,0.007964152,0.0045971936,0.0042086984,0.004726692,0.031752,0.03570397,0.074814804,0.11671927,0.16087227,0.2125885,0.23895766,0.269892,0.31063813,0.319496,0.3366666,0.3645348,0.27527487,0.24188757,0.20815958,0.1875821,0.16850364,0.15106049,0.1381144,0.12291977,0.110586904,0.08605746,0.076450095,0.06132361,0.048104964,0.039315246,0.028004447,0.017920122,0.0113789365,0.00844903,0.0054509873,0.0062686354,461.85842524509803,0.8738347411979362,0.021598053305272633,0.2731732506843211,0.1480712890625,0.0052983365,0.034439187,0.053306434,0.080573484,0.12464013,0.17045136,0.17193748,0.19552153,0.33373058,0.3314691,0.37824953,0.387877,0.29903293,0.27661192,0.23344986,0.19151548,0.1646361,0.1426674,0.1314892,0.118954115,0.10325295,0.081542686,0.06739225,0.04807271,0.029722374,0.024036355,0.019448772,0.012276633,0.008076732,0.005621406,0.004652198,0.0045875837,1
